Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
IT,IT.ISPRA.AQD,NET.IT229A,STA.IT2044A,IT2044A,SPO.IT2044A_6001_BETA_2015-07-16_00:00:00,SPP.IT2044A_6001_BETA_2015-07-16_00:00:00,SAM.IT2044A_6001_BETA_2015-07-16_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,35.5000000000,µg/m3,2020-01-11 00:00:00 +01:00,2020-01-12 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT229A,STA.IT2044A,IT2044A,SPO.IT2044A_6001_BETA_2015-07-16_00:00:00,SPP.IT2044A_6001_BETA_2015-07-16_00:00:00,SAM.IT2044A_6001_BETA_2015-07-16_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,24.2000000000,µg/m3,2020-01-12 00:00:00 +01:00,2020-01-13 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT229A,STA.IT2044A,IT2044A,SPO.IT2044A_6001_BETA_2015-07-16_00:00:00,SPP.IT2044A_6001_BETA_2015-07-16_00:00:00,SAM.IT2044A_6001_BETA_2015-07-16_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,20.5000000000,µg/m3,2020-01-13 00:00:00 +01:00,2020-01-14 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT229A,STA.IT2044A,IT2044A,SPO.IT2044A_6001_BETA_2015-07-16_00:00:00,SPP.IT2044A_6001_BETA_2015-07-16_00:00:00,SAM.IT2044A_6001_BETA_2015-07-16_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,22.7000000000,µg/m3,2020-01-14 00:00:00 +01:00,2020-01-15 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT229A,STA.IT2044A,IT2044A,SPO.IT2044A_6001_BETA_2015-07-16_00:00:00,SPP.IT2044A_6001_BETA_2015-07-16_00:00:00,SAM.IT2044A_6001_BETA_2015-07-16_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,28.5000000000,µg/m3,2020-01-15 00:00:00 +01:00,2020-01-16 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT229A,STA.IT2044A,IT2044A,SPO.IT2044A_6001_BETA_2015-07-16_00:00:00,SPP.IT2044A_6001_BETA_2015-07-16_00:00:00,SAM.IT2044A_6001_BETA_2015-07-16_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,27.3000000000,µg/m3,2020-01-16 00:00:00 +01:00,2020-01-17 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT229A,STA.IT2044A,IT2044A,SPO.IT2044A_6001_BETA_2015-07-16_00:00:00,SPP.IT2044A_6001_BETA_2015-07-16_00:00:00,SAM.IT2044A_6001_BETA_2015-07-16_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,13.3000000000,µg/m3,2020-01-17 00:00:00 +01:00,2020-01-18 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT229A,STA.IT2044A,IT2044A,SPO.IT2044A_6001_BETA_2015-07-16_00:00:00,SPP.IT2044A_6001_BETA_2015-07-16_00:00:00,SAM.IT2044A_6001_BETA_2015-07-16_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,36.2000000000,µg/m3,2020-01-18 00:00:00 +01:00,2020-01-19 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT229A,STA.IT2044A,IT2044A,SPO.IT2044A_6001_BETA_2015-07-16_00:00:00,SPP.IT2044A_6001_BETA_2015-07-16_00:00:00,SAM.IT2044A_6001_BETA_2015-07-16_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,33.7000000000,µg/m3,2020-01-19 00:00:00 +01:00,2020-01-20 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT229A,STA.IT2044A,IT2044A,SPO.IT2044A_6001_BETA_2015-07-16_00:00:00,SPP.IT2044A_6001_BETA_2015-07-16_00:00:00,SAM.IT2044A_6001_BETA_2015-07-16_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,19.3000000000,µg/m3,2020-01-20 00:00:00 +01:00,2020-01-21 00:00:00 +01:00,1,3
