Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
IT,IT.ISPRA.AQD,NET.IT116A,STA.IT2227A,IT2227A,SPO.IT2227A_6001_BETA_2015-05-01_00:00:00,SPP.IT2227A_6001_BETA_2015-05-01_00:00:00,SAM.IT2227A_6001_BETA_2015-05-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,0.0000000000,µg/m3,2020-01-11 00:00:00 +01:00,2020-01-12 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT116A,STA.IT2227A,IT2227A,SPO.IT2227A_6001_BETA_2015-05-01_00:00:00,SPP.IT2227A_6001_BETA_2015-05-01_00:00:00,SAM.IT2227A_6001_BETA_2015-05-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,0.0000000000,µg/m3,2020-01-12 00:00:00 +01:00,2020-01-13 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT116A,STA.IT2227A,IT2227A,SPO.IT2227A_6001_BETA_2015-05-01_00:00:00,SPP.IT2227A_6001_BETA_2015-05-01_00:00:00,SAM.IT2227A_6001_BETA_2015-05-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,0.0000000000,µg/m3,2020-01-13 00:00:00 +01:00,2020-01-14 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT116A,STA.IT2227A,IT2227A,SPO.IT2227A_6001_BETA_2015-05-01_00:00:00,SPP.IT2227A_6001_BETA_2015-05-01_00:00:00,SAM.IT2227A_6001_BETA_2015-05-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,94.3000000000,µg/m3,2020-01-14 00:00:00 +01:00,2020-01-15 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT116A,STA.IT2227A,IT2227A,SPO.IT2227A_6001_BETA_2015-05-01_00:00:00,SPP.IT2227A_6001_BETA_2015-05-01_00:00:00,SAM.IT2227A_6001_BETA_2015-05-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,91.3000000000,µg/m3,2020-01-15 00:00:00 +01:00,2020-01-16 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT116A,STA.IT2227A,IT2227A,SPO.IT2227A_6001_BETA_2015-05-01_00:00:00,SPP.IT2227A_6001_BETA_2015-05-01_00:00:00,SAM.IT2227A_6001_BETA_2015-05-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,54.5000000000,µg/m3,2020-01-16 00:00:00 +01:00,2020-01-17 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT116A,STA.IT2227A,IT2227A,SPO.IT2227A_6001_BETA_2015-05-01_00:00:00,SPP.IT2227A_6001_BETA_2015-05-01_00:00:00,SAM.IT2227A_6001_BETA_2015-05-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,71.7000000000,µg/m3,2020-01-17 00:00:00 +01:00,2020-01-18 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT116A,STA.IT2227A,IT2227A,SPO.IT2227A_6001_BETA_2015-05-01_00:00:00,SPP.IT2227A_6001_BETA_2015-05-01_00:00:00,SAM.IT2227A_6001_BETA_2015-05-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,39.8000000000,µg/m3,2020-01-18 00:00:00 +01:00,2020-01-19 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT116A,STA.IT2227A,IT2227A,SPO.IT2227A_6001_BETA_2015-05-01_00:00:00,SPP.IT2227A_6001_BETA_2015-05-01_00:00:00,SAM.IT2227A_6001_BETA_2015-05-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,17.4000000000,µg/m3,2020-01-19 00:00:00 +01:00,2020-01-20 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT116A,STA.IT2227A,IT2227A,SPO.IT2227A_6001_BETA_2015-05-01_00:00:00,SPP.IT2227A_6001_BETA_2015-05-01_00:00:00,SAM.IT2227A_6001_BETA_2015-05-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,10.8000000000,µg/m3,2020-01-20 00:00:00 +01:00,2020-01-21 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT116A,STA.IT2227A,IT2227A,SPO.IT2227A_6001_BETA_2015-05-01_00:00:00,SPP.IT2227A_6001_BETA_2015-05-01_00:00:00,SAM.IT2227A_6001_BETA_2015-05-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,15.1000000000,µg/m3,2020-01-21 00:00:00 +01:00,2020-01-22 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT116A,STA.IT2227A,IT2227A,SPO.IT2227A_6001_BETA_2015-05-01_00:00:00,SPP.IT2227A_6001_BETA_2015-05-01_00:00:00,SAM.IT2227A_6001_BETA_2015-05-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,69.9000000000,µg/m3,2020-01-22 00:00:00 +01:00,2020-01-23 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT116A,STA.IT2227A,IT2227A,SPO.IT2227A_6001_BETA_2015-05-01_00:00:00,SPP.IT2227A_6001_BETA_2015-05-01_00:00:00,SAM.IT2227A_6001_BETA_2015-05-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,59.1000000000,µg/m3,2020-01-23 00:00:00 +01:00,2020-01-24 00:00:00 +01:00,1,3
