Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
IT,IT.ISPRA.AQD,NET.IT109A,STA.IT1153A,IT1153A,SPO.IT1153A_6001_BETA_2012-01-01_00:00:00,SPP.IT1153A_6001_BETA_2012-01-01_00:00:00,SAM.IT1153A_6001_BETA_2012-01-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,53.2908330000,µg/m3,2020-01-10 00:00:00 +01:00,2020-01-11 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT109A,STA.IT1153A,IT1153A,SPO.IT1153A_6001_BETA_2012-01-01_00:00:00,SPP.IT1153A_6001_BETA_2012-01-01_00:00:00,SAM.IT1153A_6001_BETA_2012-01-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,61.4533350000,µg/m3,2020-01-11 00:00:00 +01:00,2020-01-12 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT109A,STA.IT1153A,IT1153A,SPO.IT1153A_6001_BETA_2012-01-01_00:00:00,SPP.IT1153A_6001_BETA_2012-01-01_00:00:00,SAM.IT1153A_6001_BETA_2012-01-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,52.0133320000,µg/m3,2020-01-12 00:00:00 +01:00,2020-01-13 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT109A,STA.IT1153A,IT1153A,SPO.IT1153A_6001_BETA_2012-01-01_00:00:00,SPP.IT1153A_6001_BETA_2012-01-01_00:00:00,SAM.IT1153A_6001_BETA_2012-01-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,63.2175000000,µg/m3,2020-01-13 00:00:00 +01:00,2020-01-14 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT109A,STA.IT1153A,IT1153A,SPO.IT1153A_6001_BETA_2012-01-01_00:00:00,SPP.IT1153A_6001_BETA_2012-01-01_00:00:00,SAM.IT1153A_6001_BETA_2012-01-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,75.0158300000,µg/m3,2020-01-14 00:00:00 +01:00,2020-01-15 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT109A,STA.IT1153A,IT1153A,SPO.IT1153A_6001_BETA_2012-01-01_00:00:00,SPP.IT1153A_6001_BETA_2012-01-01_00:00:00,SAM.IT1153A_6001_BETA_2012-01-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,84.3833300000,µg/m3,2020-01-15 00:00:00 +01:00,2020-01-16 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT109A,STA.IT1153A,IT1153A,SPO.IT1153A_6001_BETA_2012-01-01_00:00:00,SPP.IT1153A_6001_BETA_2012-01-01_00:00:00,SAM.IT1153A_6001_BETA_2012-01-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,95.4666700000,µg/m3,2020-01-16 00:00:00 +01:00,2020-01-17 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT109A,STA.IT1153A,IT1153A,SPO.IT1153A_6001_BETA_2012-01-01_00:00:00,SPP.IT1153A_6001_BETA_2012-01-01_00:00:00,SAM.IT1153A_6001_BETA_2012-01-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,68.2025000000,µg/m3,2020-01-17 00:00:00 +01:00,2020-01-18 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT109A,STA.IT1153A,IT1153A,SPO.IT1153A_6001_BETA_2012-01-01_00:00:00,SPP.IT1153A_6001_BETA_2012-01-01_00:00:00,SAM.IT1153A_6001_BETA_2012-01-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,38.9200000000,µg/m3,2020-01-18 00:00:00 +01:00,2020-01-19 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT109A,STA.IT1153A,IT1153A,SPO.IT1153A_6001_BETA_2012-01-01_00:00:00,SPP.IT1153A_6001_BETA_2012-01-01_00:00:00,SAM.IT1153A_6001_BETA_2012-01-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,35.6333300000,µg/m3,2020-01-19 00:00:00 +01:00,2020-01-20 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT109A,STA.IT1153A,IT1153A,SPO.IT1153A_6001_BETA_2012-01-01_00:00:00,SPP.IT1153A_6001_BETA_2012-01-01_00:00:00,SAM.IT1153A_6001_BETA_2012-01-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,25.1108320000,µg/m3,2020-01-20 00:00:00 +01:00,2020-01-21 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT109A,STA.IT1153A,IT1153A,SPO.IT1153A_6001_BETA_2012-01-01_00:00:00,SPP.IT1153A_6001_BETA_2012-01-01_00:00:00,SAM.IT1153A_6001_BETA_2012-01-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,29.7808320000,µg/m3,2020-01-21 00:00:00 +01:00,2020-01-22 00:00:00 +01:00,1,3
