Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
IT,IT.ISPRA.AQD,NET.IT100A,STA.IT0912A,IT0912A,SPO.IT0912A_6001_BETA_2013-10-29_01:00:00,SPP.IT0912A_6001_BETA_2013-10-29_01:00:00,SAM.IT0912A_6001_BETA_2013-10-29_01:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,57.3000000000,µg/m3,2020-01-10 00:00:00 +01:00,2020-01-11 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT100A,STA.IT0912A,IT0912A,SPO.IT0912A_6001_BETA_2013-10-29_01:00:00,SPP.IT0912A_6001_BETA_2013-10-29_01:00:00,SAM.IT0912A_6001_BETA_2013-10-29_01:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,52.9000000000,µg/m3,2020-01-11 00:00:00 +01:00,2020-01-12 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT100A,STA.IT0912A,IT0912A,SPO.IT0912A_6001_BETA_2013-10-29_01:00:00,SPP.IT0912A_6001_BETA_2013-10-29_01:00:00,SAM.IT0912A_6001_BETA_2013-10-29_01:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,48.3000000000,µg/m3,2020-01-12 00:00:00 +01:00,2020-01-13 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT100A,STA.IT0912A,IT0912A,SPO.IT0912A_6001_BETA_2013-10-29_01:00:00,SPP.IT0912A_6001_BETA_2013-10-29_01:00:00,SAM.IT0912A_6001_BETA_2013-10-29_01:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,56.2000000000,µg/m3,2020-01-13 00:00:00 +01:00,2020-01-14 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT100A,STA.IT0912A,IT0912A,SPO.IT0912A_6001_BETA_2013-10-29_01:00:00,SPP.IT0912A_6001_BETA_2013-10-29_01:00:00,SAM.IT0912A_6001_BETA_2013-10-29_01:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,68.6000000000,µg/m3,2020-01-14 00:00:00 +01:00,2020-01-15 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT100A,STA.IT0912A,IT0912A,SPO.IT0912A_6001_BETA_2013-10-29_01:00:00,SPP.IT0912A_6001_BETA_2013-10-29_01:00:00,SAM.IT0912A_6001_BETA_2013-10-29_01:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,83.3000000000,µg/m3,2020-01-15 00:00:00 +01:00,2020-01-16 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT100A,STA.IT0912A,IT0912A,SPO.IT0912A_6001_BETA_2013-10-29_01:00:00,SPP.IT0912A_6001_BETA_2013-10-29_01:00:00,SAM.IT0912A_6001_BETA_2013-10-29_01:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,79.3000000000,µg/m3,2020-01-16 00:00:00 +01:00,2020-01-17 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT100A,STA.IT0912A,IT0912A,SPO.IT0912A_6001_BETA_2013-10-29_01:00:00,SPP.IT0912A_6001_BETA_2013-10-29_01:00:00,SAM.IT0912A_6001_BETA_2013-10-29_01:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,69.5000000000,µg/m3,2020-01-17 00:00:00 +01:00,2020-01-18 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT100A,STA.IT0912A,IT0912A,SPO.IT0912A_6001_BETA_2013-10-29_01:00:00,SPP.IT0912A_6001_BETA_2013-10-29_01:00:00,SAM.IT0912A_6001_BETA_2013-10-29_01:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,29.6000000000,µg/m3,2020-01-18 00:00:00 +01:00,2020-01-19 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT100A,STA.IT0912A,IT0912A,SPO.IT0912A_6001_BETA_2013-10-29_01:00:00,SPP.IT0912A_6001_BETA_2013-10-29_01:00:00,SAM.IT0912A_6001_BETA_2013-10-29_01:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,32.0000000000,µg/m3,2020-01-19 00:00:00 +01:00,2020-01-20 00:00:00 +01:00,1,3
