Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
IT,IT.ISPRA.AQD,NET.IT272A,STA.IT2144A,IT2144A,SPO.IT2144A_6001_BETA_2010-01-01_00:00:00,SPP.IT2144A_6001_BETA_2010-01-01_00:00:00,SAM.IT2144A_6001_BETA_2010-01-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,73.5900000000,µg/m3,2020-01-11 09:00:00 +01:00,2020-01-11 10:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT272A,STA.IT2144A,IT2144A,SPO.IT2144A_6001_BETA_2010-01-01_00:00:00,SPP.IT2144A_6001_BETA_2010-01-01_00:00:00,SAM.IT2144A_6001_BETA_2010-01-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,40.5000000000,µg/m3,2020-01-11 10:00:00 +01:00,2020-01-11 11:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT272A,STA.IT2144A,IT2144A,SPO.IT2144A_6001_BETA_2010-01-01_00:00:00,SPP.IT2144A_6001_BETA_2010-01-01_00:00:00,SAM.IT2144A_6001_BETA_2010-01-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,30.3200000000,µg/m3,2020-01-11 11:00:00 +01:00,2020-01-11 12:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT272A,STA.IT2144A,IT2144A,SPO.IT2144A_6001_BETA_2010-01-01_00:00:00,SPP.IT2144A_6001_BETA_2010-01-01_00:00:00,SAM.IT2144A_6001_BETA_2010-01-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,27.9300000000,µg/m3,2020-01-11 12:00:00 +01:00,2020-01-11 13:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT272A,STA.IT2144A,IT2144A,SPO.IT2144A_6001_BETA_2010-01-01_00:00:00,SPP.IT2144A_6001_BETA_2010-01-01_00:00:00,SAM.IT2144A_6001_BETA_2010-01-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,26.7100000000,µg/m3,2020-01-11 13:00:00 +01:00,2020-01-11 14:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT272A,STA.IT2144A,IT2144A,SPO.IT2144A_6001_BETA_2010-01-01_00:00:00,SPP.IT2144A_6001_BETA_2010-01-01_00:00:00,SAM.IT2144A_6001_BETA_2010-01-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,25.6300000000,µg/m3,2020-01-11 14:00:00 +01:00,2020-01-11 15:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT272A,STA.IT2144A,IT2144A,SPO.IT2144A_6001_BETA_2010-01-01_00:00:00,SPP.IT2144A_6001_BETA_2010-01-01_00:00:00,SAM.IT2144A_6001_BETA_2010-01-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,25.3500000000,µg/m3,2020-01-11 15:00:00 +01:00,2020-01-11 16:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT272A,STA.IT2144A,IT2144A,SPO.IT2144A_6001_BETA_2010-01-01_00:00:00,SPP.IT2144A_6001_BETA_2010-01-01_00:00:00,SAM.IT2144A_6001_BETA_2010-01-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,26.2600000000,µg/m3,2020-01-11 16:00:00 +01:00,2020-01-11 17:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT272A,STA.IT2144A,IT2144A,SPO.IT2144A_6001_BETA_2010-01-01_00:00:00,SPP.IT2144A_6001_BETA_2010-01-01_00:00:00,SAM.IT2144A_6001_BETA_2010-01-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,24.7400000000,µg/m3,2020-01-11 17:00:00 +01:00,2020-01-11 18:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT272A,STA.IT2144A,IT2144A,SPO.IT2144A_6001_BETA_2010-01-01_00:00:00,SPP.IT2144A_6001_BETA_2010-01-01_00:00:00,SAM.IT2144A_6001_BETA_2010-01-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,22.4100000000,µg/m3,2020-01-11 18:00:00 +01:00,2020-01-11 19:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT272A,STA.IT2144A,IT2144A,SPO.IT2144A_6001_BETA_2010-01-01_00:00:00,SPP.IT2144A_6001_BETA_2010-01-01_00:00:00,SAM.IT2144A_6001_BETA_2010-01-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,32.8400000000,µg/m3,2020-01-11 19:00:00 +01:00,2020-01-11 20:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT272A,STA.IT2144A,IT2144A,SPO.IT2144A_6001_BETA_2010-01-01_00:00:00,SPP.IT2144A_6001_BETA_2010-01-01_00:00:00,SAM.IT2144A_6001_BETA_2010-01-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,41.4200000000,µg/m3,2020-01-11 20:00:00 +01:00,2020-01-11 21:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT272A,STA.IT2144A,IT2144A,SPO.IT2144A_6001_BETA_2010-01-01_00:00:00,SPP.IT2144A_6001_BETA_2010-01-01_00:00:00,SAM.IT2144A_6001_BETA_2010-01-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,44.1500000000,µg/m3,2020-01-11 22:00:00 +01:00,2020-01-11 23:00:00 +01:00,1,3
