Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
IT,IT.ISPRA.AQD,NET.IT253A,STA.IT2031A,IT2031A,SPO.IT2031A_6001_BETA_2009-12-14_00:00:00,SPP.IT2031A_6001_BETA_2009-12-14_00:00:00,SAM.IT2031A_6001_BETA_2009-12-14_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,17.2600020000,µg/m3,2020-01-11 00:00:00 +01:00,2020-01-12 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT253A,STA.IT2031A,IT2031A,SPO.IT2031A_6001_BETA_2009-12-14_00:00:00,SPP.IT2031A_6001_BETA_2009-12-14_00:00:00,SAM.IT2031A_6001_BETA_2009-12-14_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,9.0500020000,µg/m3,2020-01-12 00:00:00 +01:00,2020-01-13 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT253A,STA.IT2031A,IT2031A,SPO.IT2031A_6001_BETA_2009-12-14_00:00:00,SPP.IT2031A_6001_BETA_2009-12-14_00:00:00,SAM.IT2031A_6001_BETA_2009-12-14_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,7.6100000000,µg/m3,2020-01-13 00:00:00 +01:00,2020-01-14 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT253A,STA.IT2031A,IT2031A,SPO.IT2031A_6001_BETA_2009-12-14_00:00:00,SPP.IT2031A_6001_BETA_2009-12-14_00:00:00,SAM.IT2031A_6001_BETA_2009-12-14_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,16.1900000000,µg/m3,2020-01-14 00:00:00 +01:00,2020-01-15 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT253A,STA.IT2031A,IT2031A,SPO.IT2031A_6001_BETA_2009-12-14_00:00:00,SPP.IT2031A_6001_BETA_2009-12-14_00:00:00,SAM.IT2031A_6001_BETA_2009-12-14_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,23.4299950000,µg/m3,2020-01-15 00:00:00 +01:00,2020-01-16 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT253A,STA.IT2031A,IT2031A,SPO.IT2031A_6001_BETA_2009-12-14_00:00:00,SPP.IT2031A_6001_BETA_2009-12-14_00:00:00,SAM.IT2031A_6001_BETA_2009-12-14_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,14.3099990000,µg/m3,2020-01-16 00:00:00 +01:00,2020-01-17 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT253A,STA.IT2031A,IT2031A,SPO.IT2031A_6001_BETA_2009-12-14_00:00:00,SPP.IT2031A_6001_BETA_2009-12-14_00:00:00,SAM.IT2031A_6001_BETA_2009-12-14_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,17.1900000000,µg/m3,2020-01-17 00:00:00 +01:00,2020-01-18 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT253A,STA.IT2031A,IT2031A,SPO.IT2031A_6001_BETA_2009-12-14_00:00:00,SPP.IT2031A_6001_BETA_2009-12-14_00:00:00,SAM.IT2031A_6001_BETA_2009-12-14_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,13.6000030000,µg/m3,2020-01-18 00:00:00 +01:00,2020-01-19 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT253A,STA.IT2031A,IT2031A,SPO.IT2031A_6001_BETA_2009-12-14_00:00:00,SPP.IT2031A_6001_BETA_2009-12-14_00:00:00,SAM.IT2031A_6001_BETA_2009-12-14_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,9.8900000000,µg/m3,2020-01-19 00:00:00 +01:00,2020-01-20 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT253A,STA.IT2031A,IT2031A,SPO.IT2031A_6001_BETA_2009-12-14_00:00:00,SPP.IT2031A_6001_BETA_2009-12-14_00:00:00,SAM.IT2031A_6001_BETA_2009-12-14_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,9.6799970000,µg/m3,2020-01-20 00:00:00 +01:00,2020-01-21 00:00:00 +01:00,1,3
