Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
IT,IT.ISPRA.AQD,NET.IT116A,STA.IT2269A,IT2269A,SPO.IT2269A_6001_BETA_2016-03-20_00:00:00,SPP.IT2269A_6001_BETA_2016-03-20_00:00:00,SAM.IT2269A_6001_BETA_2016-03-20_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,25.5000000000,µg/m3,2020-01-11 00:00:00 +01:00,2020-01-12 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT116A,STA.IT2269A,IT2269A,SPO.IT2269A_6001_BETA_2016-03-20_00:00:00,SPP.IT2269A_6001_BETA_2016-03-20_00:00:00,SAM.IT2269A_6001_BETA_2016-03-20_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,19.9000000000,µg/m3,2020-01-12 00:00:00 +01:00,2020-01-13 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT116A,STA.IT2269A,IT2269A,SPO.IT2269A_6001_BETA_2016-03-20_00:00:00,SPP.IT2269A_6001_BETA_2016-03-20_00:00:00,SAM.IT2269A_6001_BETA_2016-03-20_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,18.8000000000,µg/m3,2020-01-13 00:00:00 +01:00,2020-01-14 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT116A,STA.IT2269A,IT2269A,SPO.IT2269A_6001_BETA_2016-03-20_00:00:00,SPP.IT2269A_6001_BETA_2016-03-20_00:00:00,SAM.IT2269A_6001_BETA_2016-03-20_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,28.2000000000,µg/m3,2020-01-14 00:00:00 +01:00,2020-01-15 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT116A,STA.IT2269A,IT2269A,SPO.IT2269A_6001_BETA_2016-03-20_00:00:00,SPP.IT2269A_6001_BETA_2016-03-20_00:00:00,SAM.IT2269A_6001_BETA_2016-03-20_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,28.9000000000,µg/m3,2020-01-15 00:00:00 +01:00,2020-01-16 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT116A,STA.IT2269A,IT2269A,SPO.IT2269A_6001_BETA_2016-03-20_00:00:00,SPP.IT2269A_6001_BETA_2016-03-20_00:00:00,SAM.IT2269A_6001_BETA_2016-03-20_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,24.7000000000,µg/m3,2020-01-16 00:00:00 +01:00,2020-01-17 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT116A,STA.IT2269A,IT2269A,SPO.IT2269A_6001_BETA_2016-03-20_00:00:00,SPP.IT2269A_6001_BETA_2016-03-20_00:00:00,SAM.IT2269A_6001_BETA_2016-03-20_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,25.2000000000,µg/m3,2020-01-17 00:00:00 +01:00,2020-01-18 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT116A,STA.IT2269A,IT2269A,SPO.IT2269A_6001_BETA_2016-03-20_00:00:00,SPP.IT2269A_6001_BETA_2016-03-20_00:00:00,SAM.IT2269A_6001_BETA_2016-03-20_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,14.4000000000,µg/m3,2020-01-18 00:00:00 +01:00,2020-01-19 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT116A,STA.IT2269A,IT2269A,SPO.IT2269A_6001_BETA_2016-03-20_00:00:00,SPP.IT2269A_6001_BETA_2016-03-20_00:00:00,SAM.IT2269A_6001_BETA_2016-03-20_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,8.1000000000,µg/m3,2020-01-19 00:00:00 +01:00,2020-01-20 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT116A,STA.IT2269A,IT2269A,SPO.IT2269A_6001_BETA_2016-03-20_00:00:00,SPP.IT2269A_6001_BETA_2016-03-20_00:00:00,SAM.IT2269A_6001_BETA_2016-03-20_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,10.7000000000,µg/m3,2020-01-20 00:00:00 +01:00,2020-01-21 00:00:00 +01:00,1,3
