Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
IT,IT.ISPRA.AQD,NET.IT133A,STA.IT2203A,IT2203A,SPO.IT2203A_6001_BETA_2013-03-01_00:00:00,SPP.IT2203A_6001_BETA_2013-03-01_00:00:00,SAM.IT2203A_6001_BETA_2013-03-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,12.3760000000,µg/m3,2020-01-10 00:00:00 +01:00,2020-01-11 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT133A,STA.IT2203A,IT2203A,SPO.IT2203A_6001_BETA_2013-03-01_00:00:00,SPP.IT2203A_6001_BETA_2013-03-01_00:00:00,SAM.IT2203A_6001_BETA_2013-03-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,12.8280000000,µg/m3,2020-01-11 00:00:00 +01:00,2020-01-12 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT133A,STA.IT2203A,IT2203A,SPO.IT2203A_6001_BETA_2013-03-01_00:00:00,SPP.IT2203A_6001_BETA_2013-03-01_00:00:00,SAM.IT2203A_6001_BETA_2013-03-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,12.3550000000,µg/m3,2020-01-12 00:00:00 +01:00,2020-01-13 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT133A,STA.IT2203A,IT2203A,SPO.IT2203A_6001_BETA_2013-03-01_00:00:00,SPP.IT2203A_6001_BETA_2013-03-01_00:00:00,SAM.IT2203A_6001_BETA_2013-03-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,9.3280000000,µg/m3,2020-01-13 00:00:00 +01:00,2020-01-14 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT133A,STA.IT2203A,IT2203A,SPO.IT2203A_6001_BETA_2013-03-01_00:00:00,SPP.IT2203A_6001_BETA_2013-03-01_00:00:00,SAM.IT2203A_6001_BETA_2013-03-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,12.3970000000,µg/m3,2020-01-14 00:00:00 +01:00,2020-01-15 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT133A,STA.IT2203A,IT2203A,SPO.IT2203A_6001_BETA_2013-03-01_00:00:00,SPP.IT2203A_6001_BETA_2013-03-01_00:00:00,SAM.IT2203A_6001_BETA_2013-03-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,18.3820000000,µg/m3,2020-01-15 00:00:00 +01:00,2020-01-16 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT133A,STA.IT2203A,IT2203A,SPO.IT2203A_6001_BETA_2013-03-01_00:00:00,SPP.IT2203A_6001_BETA_2013-03-01_00:00:00,SAM.IT2203A_6001_BETA_2013-03-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,16.1590000000,µg/m3,2020-01-16 00:00:00 +01:00,2020-01-17 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT133A,STA.IT2203A,IT2203A,SPO.IT2203A_6001_BETA_2013-03-01_00:00:00,SPP.IT2203A_6001_BETA_2013-03-01_00:00:00,SAM.IT2203A_6001_BETA_2013-03-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,14.7310000000,µg/m3,2020-01-17 00:00:00 +01:00,2020-01-18 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT133A,STA.IT2203A,IT2203A,SPO.IT2203A_6001_BETA_2013-03-01_00:00:00,SPP.IT2203A_6001_BETA_2013-03-01_00:00:00,SAM.IT2203A_6001_BETA_2013-03-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,10.3940000000,µg/m3,2020-01-18 00:00:00 +01:00,2020-01-19 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT133A,STA.IT2203A,IT2203A,SPO.IT2203A_6001_BETA_2013-03-01_00:00:00,SPP.IT2203A_6001_BETA_2013-03-01_00:00:00,SAM.IT2203A_6001_BETA_2013-03-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,6.8060000000,µg/m3,2020-01-19 00:00:00 +01:00,2020-01-20 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT133A,STA.IT2203A,IT2203A,SPO.IT2203A_6001_BETA_2013-03-01_00:00:00,SPP.IT2203A_6001_BETA_2013-03-01_00:00:00,SAM.IT2203A_6001_BETA_2013-03-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,11.8390000000,µg/m3,2020-01-20 00:00:00 +01:00,2020-01-21 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT133A,STA.IT2203A,IT2203A,SPO.IT2203A_6001_BETA_2013-03-01_00:00:00,SPP.IT2203A_6001_BETA_2013-03-01_00:00:00,SAM.IT2203A_6001_BETA_2013-03-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,13.3980000000,µg/m3,2020-01-21 00:00:00 +01:00,2020-01-22 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT133A,STA.IT2203A,IT2203A,SPO.IT2203A_6001_BETA_2013-03-01_00:00:00,SPP.IT2203A_6001_BETA_2013-03-01_00:00:00,SAM.IT2203A_6001_BETA_2013-03-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,17.9770000000,µg/m3,2020-01-22 00:00:00 +01:00,2020-01-23 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT133A,STA.IT2203A,IT2203A,SPO.IT2203A_6001_BETA_2013-03-01_00:00:00,SPP.IT2203A_6001_BETA_2013-03-01_00:00:00,SAM.IT2203A_6001_BETA_2013-03-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,0.0050000000,µg/m3,2020-01-23 00:00:00 +01:00,2020-01-24 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT133A,STA.IT2203A,IT2203A,SPO.IT2203A_6001_BETA_2013-03-01_00:00:00,SPP.IT2203A_6001_BETA_2013-03-01_00:00:00,SAM.IT2203A_6001_BETA_2013-03-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,17.2850000000,µg/m3,2020-01-24 00:00:00 +01:00,2020-01-25 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT133A,STA.IT2203A,IT2203A,SPO.IT2203A_6001_BETA_2013-03-01_00:00:00,SPP.IT2203A_6001_BETA_2013-03-01_00:00:00,SAM.IT2203A_6001_BETA_2013-03-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,15.8750000000,µg/m3,2020-01-25 00:00:00 +01:00,2020-01-26 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT133A,STA.IT2203A,IT2203A,SPO.IT2203A_6001_BETA_2013-03-01_00:00:00,SPP.IT2203A_6001_BETA_2013-03-01_00:00:00,SAM.IT2203A_6001_BETA_2013-03-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,,µg/m3,2020-01-26 00:00:00 +01:00,2020-01-27 00:00:00 +01:00,-1,3
IT,IT.ISPRA.AQD,NET.IT133A,STA.IT2203A,IT2203A,SPO.IT2203A_6001_BETA_2013-03-01_00:00:00,SPP.IT2203A_6001_BETA_2013-03-01_00:00:00,SAM.IT2203A_6001_BETA_2013-03-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,10.6080000000,µg/m3,2020-01-27 00:00:00 +01:00,2020-01-28 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT133A,STA.IT2203A,IT2203A,SPO.IT2203A_6001_BETA_2013-03-01_00:00:00,SPP.IT2203A_6001_BETA_2013-03-01_00:00:00,SAM.IT2203A_6001_BETA_2013-03-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,9.0570000000,µg/m3,2020-01-28 00:00:00 +01:00,2020-01-29 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT133A,STA.IT2203A,IT2203A,SPO.IT2203A_6001_BETA_2013-03-01_00:00:00,SPP.IT2203A_6001_BETA_2013-03-01_00:00:00,SAM.IT2203A_6001_BETA_2013-03-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,11.6350000000,µg/m3,2020-02-13 00:00:00 +01:00,2020-02-14 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT133A,STA.IT2203A,IT2203A,SPO.IT2203A_6001_BETA_2013-03-01_00:00:00,SPP.IT2203A_6001_BETA_2013-03-01_00:00:00,SAM.IT2203A_6001_BETA_2013-03-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,6.1120000000,µg/m3,2020-02-14 00:00:00 +01:00,2020-02-15 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT133A,STA.IT2203A,IT2203A,SPO.IT2203A_6001_BETA_2013-03-01_00:00:00,SPP.IT2203A_6001_BETA_2013-03-01_00:00:00,SAM.IT2203A_6001_BETA_2013-03-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,,µg/m3,2020-01-02 00:00:00 +01:00,2020-01-03 00:00:00 +01:00,-1,3
IT,IT.ISPRA.AQD,NET.IT133A,STA.IT2203A,IT2203A,SPO.IT2203A_6001_BETA_2013-03-01_00:00:00,SPP.IT2203A_6001_BETA_2013-03-01_00:00:00,SAM.IT2203A_6001_BETA_2013-03-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,5.6230000000,µg/m3,2020-02-15 00:00:00 +01:00,2020-02-16 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT133A,STA.IT2203A,IT2203A,SPO.IT2203A_6001_BETA_2013-03-01_00:00:00,SPP.IT2203A_6001_BETA_2013-03-01_00:00:00,SAM.IT2203A_6001_BETA_2013-03-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,10.1140000000,µg/m3,2020-02-16 00:00:00 +01:00,2020-02-17 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT133A,STA.IT2203A,IT2203A,SPO.IT2203A_6001_BETA_2013-03-01_00:00:00,SPP.IT2203A_6001_BETA_2013-03-01_00:00:00,SAM.IT2203A_6001_BETA_2013-03-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,9.9030000000,µg/m3,2020-02-17 00:00:00 +01:00,2020-02-18 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT133A,STA.IT2203A,IT2203A,SPO.IT2203A_6001_BETA_2013-03-01_00:00:00,SPP.IT2203A_6001_BETA_2013-03-01_00:00:00,SAM.IT2203A_6001_BETA_2013-03-01_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,11.6990000000,µg/m3,2020-02-18 00:00:00 +01:00,2020-02-19 00:00:00 +01:00,1,3
