Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
IT,IT.ISPRA.AQD,NET.IT107A,STA.IT1826A,IT1826A,SPO.IT1826A_6001_BETA_2008-02-09_00:00:00,SPP.IT1826A_6001_BETA_2008-02-09_00:00:00,SAM.IT1826A_6001_BETA_2008-02-09_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,13.9000000000,µg/m3,2020-01-10 00:00:00 +01:00,2020-01-11 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT107A,STA.IT1826A,IT1826A,SPO.IT1826A_6001_BETA_2008-02-09_00:00:00,SPP.IT1826A_6001_BETA_2008-02-09_00:00:00,SAM.IT1826A_6001_BETA_2008-02-09_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,13.7000000000,µg/m3,2020-01-11 00:00:00 +01:00,2020-01-12 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT107A,STA.IT1826A,IT1826A,SPO.IT1826A_6001_BETA_2008-02-09_00:00:00,SPP.IT1826A_6001_BETA_2008-02-09_00:00:00,SAM.IT1826A_6001_BETA_2008-02-09_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,12.6000000000,µg/m3,2020-01-12 00:00:00 +01:00,2020-01-13 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT107A,STA.IT1826A,IT1826A,SPO.IT1826A_6001_BETA_2008-02-09_00:00:00,SPP.IT1826A_6001_BETA_2008-02-09_00:00:00,SAM.IT1826A_6001_BETA_2008-02-09_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,22.9000000000,µg/m3,2020-01-13 00:00:00 +01:00,2020-01-14 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT107A,STA.IT1826A,IT1826A,SPO.IT1826A_6001_BETA_2008-02-09_00:00:00,SPP.IT1826A_6001_BETA_2008-02-09_00:00:00,SAM.IT1826A_6001_BETA_2008-02-09_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,32.8000000000,µg/m3,2020-01-14 00:00:00 +01:00,2020-01-15 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT107A,STA.IT1826A,IT1826A,SPO.IT1826A_6001_BETA_2008-02-09_00:00:00,SPP.IT1826A_6001_BETA_2008-02-09_00:00:00,SAM.IT1826A_6001_BETA_2008-02-09_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,63.3000000000,µg/m3,2020-01-15 00:00:00 +01:00,2020-01-16 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT107A,STA.IT1826A,IT1826A,SPO.IT1826A_6001_BETA_2008-02-09_00:00:00,SPP.IT1826A_6001_BETA_2008-02-09_00:00:00,SAM.IT1826A_6001_BETA_2008-02-09_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,35.3000000000,µg/m3,2020-01-16 00:00:00 +01:00,2020-01-17 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT107A,STA.IT1826A,IT1826A,SPO.IT1826A_6001_BETA_2008-02-09_00:00:00,SPP.IT1826A_6001_BETA_2008-02-09_00:00:00,SAM.IT1826A_6001_BETA_2008-02-09_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,21.3000000000,µg/m3,2020-01-17 00:00:00 +01:00,2020-01-18 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT107A,STA.IT1826A,IT1826A,SPO.IT1826A_6001_BETA_2008-02-09_00:00:00,SPP.IT1826A_6001_BETA_2008-02-09_00:00:00,SAM.IT1826A_6001_BETA_2008-02-09_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,30.9000000000,µg/m3,2020-01-18 00:00:00 +01:00,2020-01-19 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT107A,STA.IT1826A,IT1826A,SPO.IT1826A_6001_BETA_2008-02-09_00:00:00,SPP.IT1826A_6001_BETA_2008-02-09_00:00:00,SAM.IT1826A_6001_BETA_2008-02-09_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,4.8000000000,µg/m3,2020-01-19 00:00:00 +01:00,2020-01-20 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT107A,STA.IT1826A,IT1826A,SPO.IT1826A_6001_BETA_2008-02-09_00:00:00,SPP.IT1826A_6001_BETA_2008-02-09_00:00:00,SAM.IT1826A_6001_BETA_2008-02-09_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,6.1000000000,µg/m3,2020-01-20 00:00:00 +01:00,2020-01-21 00:00:00 +01:00,1,3
