Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
IT,IT.ISPRA.AQD,NET.IT245A,STA.IT2078A,IT2078A,SPO.IT2078A_6001_BETA_2007-09-10_00:00:00,SPP.IT2078A_6001_BETA_2007-09-10_00:00:00,SAM.IT2078A_6001_BETA_2007-09-10_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,16.3999960000,µg/m3,2020-01-11 00:00:00 +01:00,2020-01-12 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT245A,STA.IT2078A,IT2078A,SPO.IT2078A_6001_BETA_2007-09-10_00:00:00,SPP.IT2078A_6001_BETA_2007-09-10_00:00:00,SAM.IT2078A_6001_BETA_2007-09-10_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,19.0000000000,µg/m3,2020-01-12 00:00:00 +01:00,2020-01-13 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT245A,STA.IT2078A,IT2078A,SPO.IT2078A_6001_BETA_2007-09-10_00:00:00,SPP.IT2078A_6001_BETA_2007-09-10_00:00:00,SAM.IT2078A_6001_BETA_2007-09-10_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,11.1000020000,µg/m3,2020-01-13 00:00:00 +01:00,2020-01-14 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT245A,STA.IT2078A,IT2078A,SPO.IT2078A_6001_BETA_2007-09-10_00:00:00,SPP.IT2078A_6001_BETA_2007-09-10_00:00:00,SAM.IT2078A_6001_BETA_2007-09-10_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,12.8999970000,µg/m3,2020-01-14 00:00:00 +01:00,2020-01-15 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT245A,STA.IT2078A,IT2078A,SPO.IT2078A_6001_BETA_2007-09-10_00:00:00,SPP.IT2078A_6001_BETA_2007-09-10_00:00:00,SAM.IT2078A_6001_BETA_2007-09-10_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,14.8999970000,µg/m3,2020-01-15 00:00:00 +01:00,2020-01-16 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT245A,STA.IT2078A,IT2078A,SPO.IT2078A_6001_BETA_2007-09-10_00:00:00,SPP.IT2078A_6001_BETA_2007-09-10_00:00:00,SAM.IT2078A_6001_BETA_2007-09-10_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,14.5000000000,µg/m3,2020-01-16 00:00:00 +01:00,2020-01-17 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT245A,STA.IT2078A,IT2078A,SPO.IT2078A_6001_BETA_2007-09-10_00:00:00,SPP.IT2078A_6001_BETA_2007-09-10_00:00:00,SAM.IT2078A_6001_BETA_2007-09-10_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,12.7000000000,µg/m3,2020-01-17 00:00:00 +01:00,2020-01-18 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT245A,STA.IT2078A,IT2078A,SPO.IT2078A_6001_BETA_2007-09-10_00:00:00,SPP.IT2078A_6001_BETA_2007-09-10_00:00:00,SAM.IT2078A_6001_BETA_2007-09-10_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,9.6000020000,µg/m3,2020-01-18 00:00:00 +01:00,2020-01-19 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT245A,STA.IT2078A,IT2078A,SPO.IT2078A_6001_BETA_2007-09-10_00:00:00,SPP.IT2078A_6001_BETA_2007-09-10_00:00:00,SAM.IT2078A_6001_BETA_2007-09-10_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,9.6000020000,µg/m3,2020-01-19 00:00:00 +01:00,2020-01-20 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT245A,STA.IT2078A,IT2078A,SPO.IT2078A_6001_BETA_2007-09-10_00:00:00,SPP.IT2078A_6001_BETA_2007-09-10_00:00:00,SAM.IT2078A_6001_BETA_2007-09-10_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,8.0000000000,µg/m3,2020-01-20 00:00:00 +01:00,2020-01-21 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT245A,STA.IT2078A,IT2078A,SPO.IT2078A_6001_BETA_2007-09-10_00:00:00,SPP.IT2078A_6001_BETA_2007-09-10_00:00:00,SAM.IT2078A_6001_BETA_2007-09-10_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,15.6000030000,µg/m3,2020-01-21 00:00:00 +01:00,2020-01-22 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT245A,STA.IT2078A,IT2078A,SPO.IT2078A_6001_BETA_2007-09-10_00:00:00,SPP.IT2078A_6001_BETA_2007-09-10_00:00:00,SAM.IT2078A_6001_BETA_2007-09-10_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,17.6000040000,µg/m3,2020-01-22 00:00:00 +01:00,2020-01-23 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT245A,STA.IT2078A,IT2078A,SPO.IT2078A_6001_BETA_2007-09-10_00:00:00,SPP.IT2078A_6001_BETA_2007-09-10_00:00:00,SAM.IT2078A_6001_BETA_2007-09-10_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,18.7000050000,µg/m3,2020-01-23 00:00:00 +01:00,2020-01-24 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT245A,STA.IT2078A,IT2078A,SPO.IT2078A_6001_BETA_2007-09-10_00:00:00,SPP.IT2078A_6001_BETA_2007-09-10_00:00:00,SAM.IT2078A_6001_BETA_2007-09-10_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,10.3000020000,µg/m3,2020-01-24 00:00:00 +01:00,2020-01-25 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT245A,STA.IT2078A,IT2078A,SPO.IT2078A_6001_BETA_2007-09-10_00:00:00,SPP.IT2078A_6001_BETA_2007-09-10_00:00:00,SAM.IT2078A_6001_BETA_2007-09-10_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,5.1999990000,µg/m3,2020-01-25 00:00:00 +01:00,2020-01-26 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT245A,STA.IT2078A,IT2078A,SPO.IT2078A_6001_BETA_2007-09-10_00:00:00,SPP.IT2078A_6001_BETA_2007-09-10_00:00:00,SAM.IT2078A_6001_BETA_2007-09-10_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,2.5999990000,µg/m3,2020-01-26 00:00:00 +01:00,2020-01-27 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT245A,STA.IT2078A,IT2078A,SPO.IT2078A_6001_BETA_2007-09-10_00:00:00,SPP.IT2078A_6001_BETA_2007-09-10_00:00:00,SAM.IT2078A_6001_BETA_2007-09-10_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,4.0000000000,µg/m3,2020-01-27 00:00:00 +01:00,2020-01-28 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT245A,STA.IT2078A,IT2078A,SPO.IT2078A_6001_BETA_2007-09-10_00:00:00,SPP.IT2078A_6001_BETA_2007-09-10_00:00:00,SAM.IT2078A_6001_BETA_2007-09-10_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,9.1000010000,µg/m3,2020-01-28 00:00:00 +01:00,2020-01-29 00:00:00 +01:00,1,3
IT,IT.ISPRA.AQD,NET.IT245A,STA.IT2078A,IT2078A,SPO.IT2078A_6001_BETA_2007-09-10_00:00:00,SPP.IT2078A_6001_BETA_2007-09-10_00:00:00,SAM.IT2078A_6001_BETA_2007-09-10_00:00:00,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,1.7000000000,µg/m3,2020-01-29 00:00:00 +01:00,2020-01-30 00:00:00 +01:00,1,3
